condition,fold,held_out_material,seed,feature,feature_family,training_abs_spearman_to_log_target
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u000_max,ESN:max,0.6626784661801071
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,thermal_secondary_max_abs_rate,Thermal:max_abs_rate,0.6573714080233745
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u008_initial,ESN:initial,0.5438403090683263
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u001_initial,ESN:initial,0.506110739699584
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u002_initial,ESN:initial,0.48075479517297276
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u006_min,ESN:min,0.4646148709938057
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,thermal_secondary_primary_auc_ratio,Thermal:cross_sensor,0.461390690500737
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u005_initial,ESN:initial,0.4593553671216316
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u010_mean,ESN:mean,0.4577765648742883
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,thermal_secondary_early_slope,Thermal:early_slope,0.42382280569949377
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u006_net_change,ESN:net_change,0.3951570829676085
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u001_mean,ESN:mean,0.3801394399040228
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u009_abs_auc,ESN:abs_auc,0.36897369388967866
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u003_std,ESN:std,0.3650171774144085
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u001_max,ESN:max,0.36385685287118025
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u017_initial,ESN:initial,0.3285049977303648
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u003_slope,ESN:slope,0.3228270161540756
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u002_max,ESN:max,0.32024006307409125
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u011_std,ESN:std,0.30436644288845205
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,thermal_initial_sensor_difference,Thermal:cross_sensor,0.2976327561949634
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u016_std,ESN:std,0.2948650968336566
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u015_abs_auc,ESN:abs_auc,0.2912509712072079
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u006_slope,ESN:slope,0.27264773508790874
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u002_abs_auc,ESN:abs_auc,0.2673977420726464
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u016_slope,ESN:slope,0.2625091616200289
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u003_abs_auc,ESN:abs_auc,0.23930267075546346
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u011_slope,ESN:slope,0.21711384158045066
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u006_std,ESN:std,0.211939935420482
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u000_abs_auc,ESN:abs_auc,0.1581845721555132
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u004_max,ESN:max,0.11640337774238375
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u011_net_change,ESN:net_change,0.11566153090327061
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u010_slope,ESN:slope,0.04183825955459973
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u016_abs_auc,ESN:abs_auc,0.03880429619976515
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u015_mean,ESN:mean,0.037710547654918825
G_optimized_summarized_ESN_plus_thermal,2,bismuth,42,esn_u006_abs_auc,ESN:abs_auc,0.03723500480933347
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,thermal_secondary_late_slope,Thermal:late_slope,0.8001579028388337
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u003_max,ESN:max,0.7981511120304636
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u013_initial,ESN:initial,0.7830764038254078
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,thermal_secondary_final_change,Thermal:final_change,0.7816783078593867
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,thermal_secondary_middle_slope,Thermal:middle_slope,0.7757054897188348
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u006_min,ESN:min,0.7555519839229273
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u004_initial,ESN:initial,0.7266389789113374
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,thermal_primary_late_slope,Thermal:late_slope,0.7201145310699064
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u015_initial,ESN:initial,0.717204208854924
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,thermal_difference_late_slope,Thermal:late_slope,0.6950724448213816
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,thermal_secondary_max_abs_rate,Thermal:max_abs_rate,0.6573714080233745
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u016_initial,ESN:initial,0.6250249836666584
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u018_initial,ESN:initial,0.6202600443538931
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u016_max,ESN:max,0.5901772039421634
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u003_initial,ESN:initial,0.5666473439426
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u010_initial,ESN:initial,0.5430413970877428
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u012_max,ESN:max,0.5376297195049815
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,thermal_secondary_primary_auc_ratio,Thermal:cross_sensor,0.461390690500737
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u007_std,ESN:std,0.4577004780189946
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u007_initial,ESN:initial,0.44176979269188515
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,thermal_secondary_early_slope,Thermal:early_slope,0.42382280569949377
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u000_initial,ESN:initial,0.3857128020542832
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u007_max,ESN:max,0.38342068553856185
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u003_abs_auc,ESN:abs_auc,0.3710946149809894
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u012_mean,ESN:mean,0.3661489693869016
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u008_initial,ESN:initial,0.3606516940919349
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u013_slope,ESN:slope,0.3574180027419545
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u014_mean,ESN:mean,0.30342486805419305
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,thermal_initial_sensor_difference,Thermal:cross_sensor,0.2976327561949634
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u019_abs_auc,ESN:abs_auc,0.2758243612964189
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u004_abs_auc,ESN:abs_auc,0.25028771048848525
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u019_max,ESN:max,0.24332576322911562
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u015_max,ESN:max,0.23979723531487226
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u018_min,ESN:min,0.21713286329427414
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u015_slope,ESN:slope,0.19269947188809847
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u014_net_change,ESN:net_change,0.18015465162155675
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u012_abs_auc,ESN:abs_auc,0.15211664544584405
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u018_mean,ESN:mean,0.14228241939913888
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u011_mean,ESN:mean,0.1159468566106218
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u018_abs_auc,ESN:abs_auc,0.09760041362793874
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u013_mean,ESN:mean,0.08960178296519301
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u009_abs_auc,ESN:abs_auc,0.06227709105785839
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u009_slope,ESN:slope,0.0027676593613067796
G_optimized_summarized_ESN_plus_thermal,2,bismuth,43,esn_u000_std,ESN:std,0.0023777142279267863
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u016_initial,ESN:initial,0.8059690364118869
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,thermal_secondary_late_slope,Thermal:late_slope,0.8001579028388337
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,thermal_secondary_final_change,Thermal:final_change,0.7816783078593867
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u008_max,ESN:max,0.7771321182555908
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u014_max,ESN:max,0.7635601254425847
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u009_min,ESN:min,0.7309854405199877
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,thermal_primary_late_slope,Thermal:late_slope,0.7201145310699064
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,thermal_difference_late_slope,Thermal:late_slope,0.6950724448213816
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u003_initial,ESN:initial,0.6898985386614128
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u002_max,ESN:max,0.6732925824935722
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,thermal_secondary_max_abs_rate,Thermal:max_abs_rate,0.6573714080233745
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u015_initial,ESN:initial,0.648745060804456
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u019_std,ESN:std,0.6358958931167397
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u004_initial,ESN:initial,0.5776133619617982
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u019_initial,ESN:initial,0.5599707223905815
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u014_initial,ESN:initial,0.5389517286157087
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u018_initial,ESN:initial,0.48886755611865895
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,thermal_secondary_primary_auc_ratio,Thermal:cross_sensor,0.461390690500737
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u012_mean,ESN:mean,0.4581569991507565
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,thermal_secondary_early_slope,Thermal:early_slope,0.42382280569949377
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u002_std,ESN:std,0.39890436059082107
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u016_mean,ESN:mean,0.38424813008988035
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u010_mean,ESN:mean,0.38167068786680775
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u006_abs_auc,ESN:abs_auc,0.3772291176890405
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u001_slope,ESN:slope,0.3627440826125105
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u018_abs_auc,ESN:abs_auc,0.29883112416583846
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,thermal_initial_sensor_difference,Thermal:cross_sensor,0.2976327561949634
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u002_net_change,ESN:net_change,0.2894439083939835
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u009_mean,ESN:mean,0.2478719528329116
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u003_std,ESN:std,0.20407445675450023
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u009_max,ESN:max,0.1976926717667447
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u015_slope,ESN:slope,0.1975309871992457
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u013_abs_auc,ESN:abs_auc,0.19467773012573356
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u004_net_change,ESN:net_change,0.16715331022325308
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u003_slope,ESN:slope,0.16511798684414775
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u002_slope,ESN:slope,0.14159763770149597
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u000_std,ESN:std,0.08724309045108963
G_optimized_summarized_ESN_plus_thermal,2,bismuth,44,esn_u009_abs_auc,ESN:abs_auc,0.03604614769537008
